time,temperature,wind_speed,wind_direction,humidity,barometric_pressure,solar_radiation,precipitation
5/2/21 3:59,6.1,2.33,39,68,939,1,0
5/2/21 4:59,5.6,2.37,17,71,939,0,0
5/2/21 5:59,5.4,2.47,63,72,939,0,0
5/2/21 6:59,5.2,2.1,47,72,939,1,0
5/2/21 7:59,5.2,2.65,1,71,940,17,0
5/2/21 8:59,6,1.97,45,70,940,168,0
5/2/21 9:59,7,2.67,86,67,940,350,0
5/2/21 10:59,8.4,2.15,60,64,940,586,0
5/2/21 11:59,10.2,1.73,69,53,940,762,0
5/2/21 12:59,11.4,1.65,63,47,940,793,0
5/2/21 13:59,12.3,1.52,133,41,940,682,0
5/2/21 14:59,13.3,0.73,95,36,940,397,0
5/2/21 15:59,13.2,0.93,21,37,940,363,0
5/2/21 16:59,14,1.45,88,35,940,598,0
5/2/21 17:59,13.1,2.22,79,38,939,298,0
5/2/21 18:59,13.4,1.88,66,38,939,402,0
5/2/21 19:59,13.4,1.38,62,37,939,180,0
5/2/21 20:59,12.7,1.93,75,39,939,35,0
5/2/21 21:59,11.9,2.12,59,42,940,0,0
5/2/21 22:59,11.3,1.7,34,47,940,0,0
5/2/21 23:59,10.3,2.57,42,54,940,0,0
5/3/21 0:59,9.2,2.7,53,57,941,0,0
5/3/21 1:59,8.1,2.92,76,63,941,0,0
5/3/21 2:59,8.1,2.72,82,66,941,0,0
5/3/21 3:59,7.8,2.62,71,67,941,1,0
5/3/21 4:59,7.3,2.75,107,71,941,1,0
5/3/21 5:59,7.3,2.28,84,71,941,0,0
5/3/21 6:59,7.3,2.1,72,71,941,0,0
5/3/21 7:59,7.2,2.07,68,72,941,10,0
5/3/21 8:59,7.3,2.17,64,72,942,23,0
5/3/21 9:59,7.1,2.2,76,73,942,35,0
5/3/21 10:59,7.8,2.42,72,71,942,257,0
5/3/21 11:59,9.5,2.58,57,66,942,667,0
5/3/21 12:59,10.4,2.9,72,64,942,558,0
5/3/21 13:59,10.9,2.57,48,62,942,429,0
5/3/21 14:59,11.8,2.38,16,60,942,645,0
5/3/21 15:59,12.6,2.72,62,56,941,798,0
5/3/21 16:59,13.4,2.45,56,53,941,667,0
5/3/21 17:59,13.2,2.4,105,53,941,276,0
5/3/21 18:59,13.1,3.5,119,53,940,526,0
5/3/21 19:59,13,3.32,104,52,940,290,0
5/3/21 20:59,12.4,1.27,103,54,941,33,0
5/3/21 21:59,11.1,2.6,313,58,941,1,0
5/3/21 22:59,9.8,1.92,53,66,942,0,0
5/3/21 23:59,8.2,2.75,85,80,942,1,0
5/4/21 0:59,7.8,2.25,78,83,942,0,0.3
5/4/21 1:59,7.6,0.97,71,87,942,0,0
5/4/21 2:59,7.6,0.4,48,88,942,0,0
5/4/21 3:59,6.9,1.52,20,88,942,0,0
5/4/21 4:59,6.2,1.2,23,86,942,0,0
5/4/21 5:59,5.8,1.23,46,86,941,0,0
5/4/21 6:59,5.3,1.02,41,87,941,0,0
5/4/21 7:59,6,0.87,54,84,942,38,0
5/4/21 8:59,7.9,0.92,32,75,942,187,0
5/4/21 9:59,10.2,0.75,30,68,942,394,0
5/4/21 10:59,11.5,0.87,128,67,942,555,0
5/4/21 11:59,12.3,1.23,97,64,942,656,0
5/4/21 12:59,13.9,1.05,128,55,942,887,0
5/4/21 13:59,14.6,1.37,62,48,942,961,0
5/4/21 14:59,16,1.42,171,39,941,976,0
5/4/21 15:59,16.9,1.6,4,36,941,932,0
5/4/21 16:59,18.1,1.68,249,31,940,831,0
5/4/21 17:59,18.5,1.58,223,30,940,672,0
5/4/21 18:59,18.4,2.18,194,29,939,484,0
5/4/21 19:59,18.2,1.78,186,30,939,266,0
5/4/21 20:59,17.3,1.57,240,33,939,43,0
5/4/21 21:59,15.4,1.67,192,41,939,0,0
5/4/21 22:59,14.8,0.75,188,42,940,0,0
5/4/21 23:59,14.1,0.38,170,44,940,0,0
5/5/21 0:59,13.8,1,277,46,940,0,0
5/5/21 1:59,13.1,1.02,278,47,940,0,0
5/5/21 2:59,12.8,1.03,281,42,939,0,0
5/5/21 3:59,11.9,1.37,282,41,939,0,0
5/5/21 4:59,10.1,0.75,12,52,939,0,0
5/5/21 5:59,8.8,1.07,69,68,939,0,0
5/5/21 6:59,8.6,1.45,28,66,940,0,0
5/5/21 7:59,9.5,0.7,3,61,940,40,0
5/5/21 8:59,11.2,0.87,77,53,940,190,0
5/5/21 9:59,13,1.32,37,46,940,389,0
5/5/21 10:59,14.3,1.32,86,43,941,588,0
5/5/21 11:59,15.6,1.47,113,39,941,758,0
5/5/21 12:59,17.5,1.22,207,33,941,880,0
5/5/21 13:59,18.3,1.73,157,32,940,950,0
5/5/21 14:59,19.2,1.78,211,30,940,977,0
5/5/21 15:59,20.2,1.97,201,29,940,930,0
5/5/21 16:59,20.5,1.97,173,28,939,827,0
5/5/21 17:59,20.8,2.25,216,26,939,674,0
5/5/21 18:59,21.1,2.05,243,25,939,482,0
5/5/21 19:59,20.9,2.05,185,25,939,270,0
5/5/21 20:59,20.1,1.62,230,26,939,74,0
5/5/21 21:59,18.7,1.57,234,31,939,0,0
5/5/21 22:59,17.7,1.18,289,37,940,0,0
5/5/21 23:59,16.8,0.68,26,39,940,0,0
5/6/21 0:59,15.4,1.67,5,40,940,0,0
5/6/21 1:59,14.2,1.27,15,43,940,0,0
5/6/21 2:59,13.3,0.55,7,47,940,0,0
5/6/21 3:59,12.6,0.65,53,52,940,0,0
5/6/21 4:59,12,0.48,18,55,940,0,0
5/6/21 5:59,11.1,0.58,33,59,939,0,0
5/6/21 6:59,10.1,0.72,5,63,939,0,0
5/6/21 7:59,10.4,1.12,0,62,940,45,0
5/6/21 8:59,12.6,0.87,17,54,940,192,0
5/6/21 9:59,13.6,1.17,80,51,940,375,0
5/6/21 10:59,15.7,0.97,80,47,941,592,0
5/6/21 11:59,16.5,1.67,157,46,941,763,0
5/6/21 12:59,18,1.95,210,40,941,887,0
5/6/21 13:59,19.6,2.13,140,35,940,960,0
5/6/21 14:59,20.5,2.98,250,30,940,982,0
5/6/21 15:59,21.2,3.03,255,27,940,937,0
5/6/21 16:59,21.8,3.25,243,30,939,831,0
5/6/21 17:59,21.8,3.52,242,28,939,684,0
5/6/21 18:59,21.8,3.48,233,28,939,491,0
5/6/21 19:59,21.5,3.43,230,30,939,274,0
5/6/21 20:59,20.5,3.47,249,31,939,68,0
5/6/21 21:59,19.2,2.93,284,34,940,0,0
5/6/21 22:59,18.4,2.1,270,28,941,0,0
5/6/21 23:59,17.3,2.12,281,30,941,0,0
5/7/21 0:59,16.4,2.23,271,34,941,0,0
5/7/21 1:59,15.7,1.8,265,38,941,0,0
5/7/21 2:59,15.3,1.17,45,43,941,0,0
5/7/21 3:59,14.3,1.05,185,48,941,0,0
5/7/21 4:59,13.5,0.6,138,52,941,0,0
5/7/21 5:59,12.3,1.02,81,50,941,0,0
5/7/21 6:59,12.6,0.72,73,47,941,0,0
5/7/21 7:59,13.5,0.33,103,47,941,43,0
5/7/21 8:59,13.7,1.23,141,50,942,192,0
5/7/21 9:59,14.5,1.22,126,51,942,393,0
5/7/21 10:59,16.2,1.55,139,48,942,587,0
5/7/21 11:59,17.2,1.67,184,47,942,750,0
5/7/21 12:59,18.6,1.87,127,44,942,876,0
5/7/21 13:59,20.3,1.62,147,38,942,944,0
5/7/21 14:59,22,1.62,62,30,941,963,0
5/7/21 15:59,22.4,2.08,189,29,941,921,0
5/7/21 16:59,23,2.1,136,28,940,818,0
5/7/21 17:59,23.2,2.38,167,26,940,670,0
5/7/21 18:59,23.6,1.72,133,26,940,479,0
5/7/21 19:59,23.2,1.98,139,26,940,272,0
5/7/21 20:59,22.6,2,175,25,940,82,0
5/7/21 21:59,21.3,2.07,267,26,940,0,0
5/7/21 22:59,20.1,1.88,259,31,940,0,0
5/7/21 23:59,19.1,1.5,275,34,940,0,0
5/8/21 0:59,18.4,1.1,226,36,941,0,0
5/8/21 1:59,17.1,1.25,195,41,940,0,0
5/8/21 2:59,15.8,0.72,188,46,940,0,0
5/8/21 3:59,14.7,0.87,55,49,940,0,0
5/8/21 4:59,13.5,0.78,128,54,940,0,0
5/8/21 5:59,12.6,0.87,136,58,940,0,0
5/8/21 6:59,12.6,0.67,134,57,940,1,0
5/8/21 7:59,13.2,0.23,66,56,940,43,0
5/8/21 8:59,15.1,0.57,72,53,940,193,0
5/8/21 9:59,16,1.08,97,50,940,397,0
5/8/21 10:59,16.7,1.55,114,48,940,571,0
5/8/21 11:59,18.3,1.63,115,44,940,682,0
5/8/21 12:59,20.1,2.18,148,40,939,850,0
5/8/21 13:59,22,2.47,161,32,939,929,0
5/8/21 14:59,22.9,3.55,172,27,938,965,0
5/8/21 15:59,23.5,4.48,164,23,937,895,0
5/8/21 16:59,24,3.85,178,20,937,535,0
5/8/21 17:59,23.6,3.4,207,22,936,395,0
5/8/21 18:59,23.4,3.55,217,24,936,293,0
5/8/21 19:59,22.7,3.53,226,23,936,175,0
5/8/21 20:59,21.8,2.63,200,22,935,81,0
5/8/21 21:59,20.5,3.28,211,26,935,2,0
5/8/21 22:59,19.3,1.97,196,29,936,0,0
5/8/21 23:59,18,2,176,33,936,0,0
5/9/21 0:59,16.7,2.27,157,34,935,0,0
5/9/21 1:59,16.1,1.93,151,34,935,0,0
5/9/21 2:59,15.7,2.43,160,35,935,0,0
5/9/21 3:59,15.1,2.7,166,41,935,0,0
5/9/21 4:59,15.1,2.03,171,43,934,0,0
5/9/21 5:59,15.1,1.57,187,44,934,0,0
5/9/21 6:59,14.3,2.17,149,54,934,0,0
5/9/21 7:59,13.3,2.63,127,65,934,10,0
5/9/21 8:59,12.9,2.42,218,70,934,32,1.5
5/9/21 9:59,13.4,2.47,196,69,934,189,0
5/9/21 10:59,14.3,3.27,209,59,933,173,0.1
5/9/21 11:59,14.4,4.18,196,53,933,274,0
5/9/21 12:59,14.7,4.7,193,56,933,378,0
5/9/21 13:59,15.5,4.7,201,46,933,465,0
5/9/21 14:59,15.1,5.32,261,39,933,181,0
5/9/21 15:59,10.2,5.58,245,66,934,69,1.7
5/9/21 16:59,8.4,3.12,187,83,934,155,0.8
5/9/21 17:59,9.2,3.13,155,84,933,200,0
5/9/21 18:59,10.3,3.67,180,81,933,120,0.1
5/9/21 19:59,10.1,3.33,202,82,933,106,1.1
5/9/21 20:59,9.6,3.47,254,79,933,78,0.1
5/9/21 21:59,9.1,2.48,247,82,934,1,0
5/9/21 22:59,8.8,1.43,258,85,935,0,0
5/9/21 23:59,8.9,1.32,245,83,935,0,0
5/10/21 0:59,8.5,1.47,248,76,936,0,0
5/10/21 1:59,7.9,1.05,260,81,936,0,0
5/10/21 2:59,7.4,0.18,63,87,936,0,0
5/10/21 3:59,6.8,0.33,159,89,935,0,0
5/10/21 4:59,6.1,1.02,211,85,935,0,0
5/10/21 5:59,5.8,1.43,256,81,935,0,0
5/10/21 6:59,5,1.22,256,84,936,1,0
5/10/21 7:59,5.3,2.17,246,80,936,51,0
5/10/21 8:59,6.5,2,225,75,936,209,0
5/10/21 9:59,7.8,1.47,222,69,937,415,0
5/10/21 10:59,8.8,2.58,232,62,936,576,0
5/10/21 11:59,9.2,3.45,249,60,936,724,0
5/10/21 12:59,10,3.9,239,52,936,786,0
5/10/21 13:59,11,4.12,239,42,936,991,0
5/10/21 14:59,11.8,3.95,220,37,936,829,0
5/10/21 15:59,12.3,3.65,247,38,935,701,0
5/10/21 16:59,12.5,3.87,207,39,935,634,0
5/10/21 17:59,13,3.68,232,37,935,509,0
5/10/21 18:59,12.7,4.42,251,41,935,245,0
5/10/21 19:59,9.3,4.25,263,69,935,164,0.3
5/10/21 20:59,8.7,4.6,261,64,936,47,0
5/10/21 21:59,7.8,3.58,248,65,936,1,0
5/10/21 22:59,7.1,3.6,247,69,937,0,0
5/10/21 23:59,6.3,2.92,243,76,937,0,0
5/11/21 0:59,5.8,2.72,245,78,938,0,0
5/11/21 1:59,5.5,2.73,254,79,938,0,0
5/11/21 2:59,5.4,2.37,263,71,938,0,0
5/11/21 3:59,5.5,2.85,241,66,938,0,0
5/11/21 4:59,5.1,2.85,263,63,938,0,0
5/11/21 5:59,4.8,1.77,277,62,939,0,0
5/11/21 6:59,4.2,1.6,249,70,939,0,0
5/11/21 7:59,4.8,1.63,268,70,940,54,0
5/11/21 8:59,6.4,2.27,304,54,941,206,0
5/11/21 9:59,7.5,2.7,274,49,941,454,0
5/11/21 10:59,8.2,3.48,248,46,942,667,0
5/11/21 11:59,8.8,2.92,252,44,942,602,0
5/11/21 12:59,9.9,2.77,264,40,942,781,0
5/11/21 13:59,10.8,3.03,275,37,942,889,0
5/11/21 14:59,11.3,2.73,278,35,942,544,0
5/11/21 15:59,12.1,2.27,217,34,942,586,0
5/11/21 16:59,13.3,2.4,210,31,942,709,0
5/11/21 17:59,13.8,2.65,244,31,941,680,0
5/11/21 18:59,13.3,2.5,228,34,941,319,0
5/11/21 19:59,13.3,2.52,227,36,941,328,0
5/11/21 20:59,12.5,3.57,218,41,941,90,0
5/11/21 21:59,11.1,3.6,239,45,942,1,0
5/11/21 22:59,10.1,2.87,248,48,942,0,0
5/11/21 23:59,9.6,2.82,245,49,942,0,0
5/12/21 0:59,9.1,3.25,236,52,942,0,0
5/12/21 1:59,9,3.95,242,54,942,1,0
5/12/21 2:59,8.8,3.88,237,57,941,1,0
5/12/21 3:59,8.6,3.38,245,59,941,1,0
5/12/21 4:59,8.3,3.37,254,62,941,1,0
5/12/21 5:59,8.2,3.25,246,65,940,1,0
5/12/21 6:59,7.6,3.28,239,72,940,1,0.6
5/12/21 7:59,6.9,3.97,242,77,940,22,0.1
5/12/21 8:59,7.5,4.98,242,73,940,228,0
5/12/21 9:59,8.2,5.02,260,70,940,428,0
5/12/21 10:59,9.3,4.38,243,67,941,628,0
5/12/21 11:59,10.1,4.88,234,65,941,805,0
5/12/21 12:59,11.1,4.2,251,63,941,900,0
5/12/21 13:59,12.8,3.67,247,56,940,952,0
5/12/21 14:59,13.2,4.03,236,53,940,687,0
5/12/21 15:59,15,3.62,255,44,940,968,0
5/12/21 16:59,15.1,3.62,239,42,940,417,0
5/12/21 17:59,15.8,3.43,248,38,940,530,0
5/12/21 18:59,15.5,3.18,265,40,940,259,0
5/12/21 19:59,14.8,3.87,262,43,940,138,0
5/12/21 20:59,14.7,3.2,232,43,940,94,0
5/12/21 21:59,13.6,3.53,248,38,941,1,0
5/12/21 22:59,12.7,2.47,284,42,941,0,0
5/12/21 23:59,11.8,2.65,268,45,941,0,0
5/13/21 0:59,10.9,1.97,308,46,941,0,0
5/13/21 1:59,10,1.32,283,51,941,0,0
5/13/21 2:59,9.3,3.5,312,55,941,0,0
5/13/21 3:59,8.8,2.75,283,56,941,0,0
5/13/21 4:59,8.5,2.93,272,56,941,0,0
5/13/21 5:59,7.9,2.18,287,59,940,0,0
5/13/21 6:59,7.4,1.83,257,61,941,1,0
5/13/21 7:59,7.7,1.38,255,58,940,51,0
5/13/21 8:59,9.2,1.5,253,54,940,175,0
5/13/21 9:59,10.8,2.03,251,47,940,443,0
5/13/21 10:59,11.4,2.37,253,46,940,494,0
5/13/21 11:59,12.5,2.45,231,43,940,775,0
5/13/21 12:59,13.5,2.87,227,44,940,638,0
5/13/21 13:59,14,3.15,256,44,940,473,0
5/13/21 14:59,14.1,3.62,245,44,939,398,0
5/13/21 15:59,15.2,2.8,250,40,939,613,0
5/13/21 16:59,16.2,3.27,245,44,938,449,0
5/13/21 17:59,16,3.6,237,48,938,289,0
5/13/21 18:59,15.4,4.63,235,52,938,247,0
5/13/21 19:59,14.7,4.98,240,56,938,181,0
5/13/21 20:59,13.6,4.67,248,61,938,67,0
5/13/21 21:59,12.5,4.2,253,66,938,2,0
5/13/21 22:59,11.7,4.23,262,72,938,0,0
5/13/21 23:59,11.1,3.32,252,71,939,0,0
5/14/21 0:59,11,2.7,241,52,939,0,0
5/14/21 1:59,10.5,2.38,268,52,939,0,0
5/14/21 2:59,10,2.7,274,55,939,0,0
5/14/21 3:59,9.6,3.9,261,60,939,0,0
5/14/21 4:59,8.9,1.68,250,64,939,0,0
5/14/21 5:59,8.6,1.23,274,67,939,0,0
5/14/21 6:59,8.5,0.85,232,68,939,1,0
5/14/21 7:59,9.7,1.42,282,62,939,72,0
5/14/21 8:59,10.2,1.73,276,58,940,173,0
5/14/21 9:59,11.2,2.08,293,53,940,362,0
5/14/21 10:59,13.1,1.25,1,46,940,603,0
5/14/21 11:59,14.2,1.3,11,44,941,812,0
5/14/21 12:59,14.8,1.45,86,43,940,920,0
5/14/21 13:59,15.8,1.78,98,38,940,981,0
5/14/21 14:59,16.6,2.32,230,31,940,1003,0
5/14/21 15:59,17.8,2.57,219,29,940,958,0
5/14/21 16:59,18.8,3.45,236,23,940,832,0
5/14/21 17:59,19.3,3.5,261,23,940,570,0
5/14/21 18:59,19.8,2.87,251,24,939,515,0
5/14/21 19:59,19.3,2.6,256,24,939,215,0
5/14/21 20:59,18.4,3.02,257,24,940,58,0
5/14/21 21:59,17.2,2.03,249,29,940,1,0
5/14/21 22:59,16,2.3,261,41,940,0,0
5/14/21 23:59,14.9,1.77,276,47,940,0,0
5/15/21 0:59,14.2,1.52,256,50,941,0,0
5/15/21 1:59,13.4,1.42,252,52,940,0,0
5/15/21 2:59,12.9,1.5,254,53,940,0,0
5/15/21 3:59,12.4,1.43,249,55,940,0,0
5/15/21 4:59,11.8,1.52,244,58,940,0,0
5/15/21 5:59,10.9,1.25,237,63,940,0,0
5/15/21 6:59,10.1,1.03,217,66,939,1,0
5/15/21 7:59,10,1.05,176,70,940,40,0
5/15/21 8:59,11.1,1.07,186,70,940,199,0
5/15/21 9:59,12.9,2.02,248,65,940,374,0
5/15/21 10:59,14.7,2,263,58,940,468,0
5/15/21 11:59,16,1.73,228,52,940,648,0
5/15/21 12:59,18.2,2.17,222,45,940,693,0
5/15/21 13:59,19.2,3.28,255,42,939,862,0
5/15/21 14:59,20.2,3.77,240,38,939,905,0
5/15/21 15:59,21,3.63,241,36,939,875,0
5/15/21 16:59,22,2.93,250,36,939,743,0
5/15/21 17:59,22.3,2.8,254,38,939,468,0
5/15/21 18:59,21.9,3.18,269,40,938,304,0
5/15/21 19:59,21.6,3.23,256,39,938,152,0
5/15/21 20:59,20.5,2.92,287,45,939,48,0
5/15/21 21:59,19.2,2.43,257,53,939,1,0
5/15/21 22:59,18.3,2.05,275,55,939,0,0
5/15/21 23:59,17.5,2.73,259,59,939,0,0
5/16/21 0:59,16.8,2.57,274,59,940,0,0
5/16/21 1:59,15.9,2.17,278,60,940,0,0
5/16/21 2:59,15.3,2.23,239,57,939,0,0
5/16/21 3:59,13.8,1.6,243,71,939,0,0
5/16/21 4:59,12.8,1.92,251,77,939,0,0
5/16/21 5:59,12.2,1.62,234,78,939,0,0
5/16/21 6:59,11.6,1.83,225,81,939,2,0
5/16/21 7:59,12.1,1.55,232,79,939,65,0
5/16/21 8:59,13,2.12,222,75,939,221,0
5/16/21 9:59,13.9,2.95,235,70,939,422,0
5/16/21 10:59,15,2.33,232,66,939,419,0
5/16/21 11:59,17.4,2.88,236,55,939,710,0
5/16/21 12:59,19.4,3.68,260,47,939,862,0
5/16/21 13:59,20.1,3.4,253,45,939,856,0
5/16/21 14:59,20.8,3.3,221,43,939,961,0
5/16/21 15:59,21.6,3.07,238,42,939,902,0
5/16/21 16:59,22.2,3.03,247,41,939,699,0
5/16/21 17:59,21.9,3.52,264,42,938,409,0
5/16/21 18:59,21.4,3.72,271,42,938,304,0
5/16/21 19:59,21,3.77,270,43,938,300,0
5/16/21 20:59,19.8,2.88,272,46,939,73,0
5/16/21 21:59,18.7,2.48,267,51,939,2,0
5/16/21 22:59,17.7,2.13,275,55,939,0,0
5/16/21 23:59,16.8,3.07,287,56,940,0,0
5/17/21 0:59,15.6,1.95,279,59,940,0,0
5/17/21 1:59,14.7,2.58,271,60,940,0,0
5/17/21 2:59,13.8,3.13,278,58,940,0,0
5/17/21 3:59,13.1,2.78,295,54,939,0,0
5/17/21 4:59,12.4,2.57,287,55,940,0,0
5/17/21 5:59,12.1,1,285,55,940,0,0
5/17/21 6:59,11.7,1.3,49,55,940,1,0
5/17/21 7:59,11,1.63,107,61,941,53,0
5/17/21 8:59,11,2.57,87,59,941,161,0
5/17/21 9:59,12.3,1.92,60,53,941,381,0
5/17/21 10:59,13.6,1.43,76,48,942,533,0
5/17/21 11:59,15.1,1.22,78,43,942,763,0
5/17/21 12:59,16.9,0.93,17,35,942,916,0
5/17/21 13:59,18.7,1.13,11,28,941,977,0
5/17/21 14:59,19.8,1.52,133,22,941,996,0
5/17/21 15:59,21.2,1.65,293,18,941,953,0
5/17/21 16:59,21.9,2.42,234,15,941,860,0
5/17/21 17:59,22.2,2.95,245,19,940,708,0
5/17/21 18:59,22.2,2.47,258,21,940,512,0
5/17/21 19:59,22.2,2.07,246,25,940,302,0
5/17/21 20:59,21.4,2.13,247,28,940,101,0
5/17/21 21:59,19.8,1.53,311,27,940,3,0
5/17/21 22:59,18.6,1.48,289,29,941,0,0
5/17/21 23:59,17.8,1.08,2,30,941,0,0
5/18/21 0:59,16.3,0.38,9,34,941,0,0
5/18/21 1:59,15.7,0.38,1,36,941,0,0
5/18/21 2:59,15.1,0.58,35,37,941,0,0
5/18/21 3:59,14.2,0.35,14,41,941,0,0
5/18/21 4:59,13.3,0.68,14,44,941,0,0
5/18/21 5:59,12.1,0.78,3,46,941,0,0
5/18/21 6:59,11.3,0.63,64,49,941,1,0
5/18/21 7:59,11.4,0.93,63,49,942,59,0
5/18/21 8:59,13.3,0.73,82,44,942,199,0
5/18/21 9:59,16.2,0.6,51,38,942,416,0
5/18/21 10:59,16.9,0.98,177,37,942,605,0
5/18/21 11:59,18.3,1.48,198,35,942,763,0
5/18/21 12:59,19.5,2.58,247,33,942,896,0
5/18/21 13:59,20.9,2.53,207,31,941,973,0
5/18/21 14:59,21.8,2.75,234,29,941,989,0
5/18/21 15:59,22.7,2.57,250,29,941,900,0
5/18/21 16:59,23.1,2.7,227,30,940,730,0
5/18/21 17:59,22.9,2.47,191,32,940,480,0
5/18/21 18:59,22.9,3.5,263,31,940,412,0
5/18/21 19:59,22.2,3.53,290,32,940,288,0
5/18/21 20:59,20.8,3.45,293,35,941,89,0
5/18/21 21:59,19.2,3.27,283,39,941,4,0
5/18/21 22:59,18.1,3.27,286,41,942,0,0
5/18/21 23:59,17.2,3.6,328,44,942,0,0
5/19/21 0:59,16.3,3.42,284,45,942,0,0
5/19/21 1:59,15,3.4,287,45,942,0,0
5/19/21 2:59,14.1,2.7,45,46,942,0,0
5/19/21 3:59,13.6,0.93,42,47,942,0,0
5/19/21 4:59,13.2,1.03,81,48,942,0,0
5/19/21 5:59,12.1,1.75,56,52,942,0,0
5/19/21 6:59,10.7,3.03,60,59,943,2,0
5/19/21 7:59,9.6,3.68,69,67,943,54,0
5/19/21 8:59,10.5,4.22,77,64,944,234,0
5/19/21 9:59,11.7,4.28,67,57,944,438,0
5/19/21 10:59,13.3,3.48,81,49,944,633,0
5/19/21 11:59,14.6,2.25,50,44,944,796,0
5/19/21 12:59,15.8,2.08,16,39,944,925,0
5/19/21 13:59,17.4,1.68,52,34,944,998,0
5/19/21 14:59,18.4,1.82,33,30,944,1007,0
5/19/21 15:59,19.3,1.87,48,27,943,962,0
5/19/21 16:59,20.5,1.52,30,26,943,855,0
5/19/21 17:59,20.9,2.15,44,27,943,704,0
5/19/21 18:59,21.4,1.55,20,27,943,510,0
5/19/21 19:59,20.8,2.02,61,28,942,307,0
5/19/21 20:59,20.6,2.28,64,25,943,115,0
5/19/21 21:59,18.5,2.85,24,23,943,4,0
5/19/21 22:59,17.3,2.83,46,26,944,0,0
5/19/21 23:59,16.2,3.07,72,31,944,0,0
5/20/21 0:59,14.9,3.77,63,29,944,0,0
5/20/21 1:59,13.7,3.98,70,37,944,0,0
5/20/21 2:59,12.2,3.72,64,45,944,0,0
5/20/21 3:59,11.3,2.65,21,50,944,0,0
5/20/21 4:59,10.6,2.27,50,53,944,0,0
5/20/21 5:59,9.8,1.83,37,55,944,0,0
5/20/21 6:59,9.3,2.43,10,55,944,2,0
5/20/21 7:59,10.2,2,7,51,944,67,0
5/20/21 8:59,11.6,1.85,35,47,945,231,0
5/20/21 9:59,13.4,1.4,66,45,945,435,0
5/20/21 10:59,14.5,1.53,127,51,945,613,0
5/20/21 11:59,15.8,1.88,92,50,945,772,0
5/20/21 12:59,17.5,1.72,93,44,944,889,0
5/20/21 13:59,19.5,1.42,119,38,944,976,0
5/20/21 14:59,21,1.4,113,33,943,995,0
5/20/21 15:59,22.5,1.43,134,29,943,949,0
5/20/21 16:59,23.6,1.52,234,27,942,844,0
5/20/21 17:59,24.4,1.53,179,25,942,700,0
5/20/21 18:59,25.2,1.17,186,24,942,517,0
5/20/21 19:59,24.8,1.7,229,24,941,305,0
5/20/21 20:59,24.2,1.27,217,25,941,71,0
5/20/21 21:59,23,1.15,250,27,941,2,0
5/20/21 22:59,22.3,1.08,256,29,941,0,0
5/20/21 23:59,21.6,0.95,261,31,941,0,0
5/21/21 0:59,20.1,0.97,157,36,941,0,0
5/21/21 1:59,19.1,0.95,282,39,941,0,0
5/21/21 2:59,18.1,0.57,117,43,940,0,0
5/21/21 3:59,16.5,0.95,68,48,940,0,0
5/21/21 4:59,15.1,1.23,91,51,940,0,0
5/21/21 5:59,14.4,1.85,168,52,939,0,0
5/21/21 6:59,13.4,1.22,158,61,940,3,0
5/21/21 7:59,13.5,1.58,138,63,940,61,0
5/21/21 8:59,14.4,1.57,154,60,940,204,0
5/21/21 9:59,16.1,1.35,163,54,940,394,0
5/21/21 10:59,18.4,1.53,156,46,940,610,0
5/21/21 11:59,20.3,1.42,175,40,940,780,0
5/21/21 12:59,21.6,2.75,183,33,939,912,0
5/21/21 13:59,23.1,2.77,254,28,939,980,0
5/21/21 14:59,24.2,2.83,214,25,938,994,0
5/21/21 15:59,24.5,3.1,229,26,938,831,0
5/21/21 16:59,25,2.37,282,23,937,509,0
5/21/21 17:59,24.1,3.78,283,19,937,440,0
5/21/21 18:59,23.6,3.33,254,22,937,338,0
5/21/21 19:59,22.6,3.47,289,26,937,166,0
5/21/21 20:59,21.7,2.73,278,30,937,65,0
5/21/21 21:59,20.2,2.77,308,36,937,2,0
5/21/21 22:59,18.5,3.43,266,42,938,0,0
5/21/21 23:59,17.1,2.73,278,46,938,0,0
5/22/21 0:59,16.2,2.55,295,49,938,0,0
5/22/21 1:59,15.3,2.52,276,53,938,0,0
5/22/21 2:59,14.4,2.4,251,53,938,0,0
5/22/21 3:59,13.8,2.35,314,50,937,0,0
5/22/21 4:59,13.1,1.93,274,47,937,0,0
5/22/21 5:59,12.5,1.98,277,45,937,0,0
5/22/21 6:59,11.8,2.22,298,48,938,2,0
5/22/21 7:59,11.4,2.38,273,49,938,47,0
5/22/21 8:59,12,1.68,286,45,938,156,0
5/22/21 9:59,12.5,1.8,240,35,938,215,0
5/22/21 10:59,13.7,2.13,264,30,938,523,0
5/22/21 11:59,14.7,1.88,241,26,939,683,0
5/22/21 12:59,16.2,1.93,258,25,939,926,0
5/22/21 13:59,17.5,2.62,255,24,939,896,0
5/22/21 14:59,17.2,2.77,267,21,939,667,0
5/22/21 15:59,18,2.48,274,16,938,823,0
5/22/21 16:59,18.6,2.62,265,21,938,784,0
5/22/21 17:59,18.4,2.93,7,23,938,496,0
5/22/21 18:59,16.9,3.43,289,25,938,187,0
5/22/21 19:59,15.5,3.2,310,26,938,112,0
5/22/21 20:59,15.1,2.25,48,24,938,41,0
5/22/21 21:59,13.9,2,47,32,939,2,0
5/22/21 22:59,13,2.68,55,32,939,0,0
5/22/21 23:59,12.7,2.75,70,31,939,0,0
